sex,name,nickname
1,israel,iseral
1,israel,isral
1,israel,isreal
1,israel,isrel
1,israel,isrial
1,israel,isriel
1,ivan,ivin
1,ivy,ivey
1,jabez,jabes
1,jabez,jabus
1,jacob,jacb
1,jacob,jackob
1,jacob,jacobe
1,jacob,jacobo
1,jacob,jacop
1,jacob,jacub
1,jacob,jake
1,jacob,jakob
1,jacob,jocob
1,jacques,jaques
1,jago,stjago
1,james,gim
1,james,ja
1,james,jam
1,james,jame
1,james,jamesj
1,james,jamie
1,james,jamis
1,james,jams
1,james,jamy
1,james,janes
1,james,jas
1,james,jeames
1,james,jeams
1,james,jemes
1,james,jim
1,james,jimey
1,james,jimie
1,james,jimmey
1,james,jimmie
1,james,jimmy
1,james,jimy
1,james,jm
1,james,stjames
1,jane,jennie
1,japheth,japhet
1,jared,jarred
1,jared,jarret
1,jason,jasen
1,jasper,jaspar
1,jean,stjean
1,jedediah,jed
1,jedediah,jediah
1,jedidiah,jedediah
1,jefferson,jeferson
1,jeffrey,jef
1,jeffrey,jeff
1,jeffrey,jeffery
1,jeffrey,jeffie
1,jeffrey,jeffry
1,jehiel,jehial
1,jemima,jemmie
1,jephtha,jeptha
1,jeremiah,jeramiah
1,jeremiah,jeremia
1,jeremiah,jerimah
1,jeremiah,jerimiah
1,jeremiah,jermiah
1,jeremiah,jerre
1,jeremiah,jerremiah
1,jeremiah,jerrimiah
1,jeremiah,jerrymiah
1,jerome,gerome
1,jerome,jarome
1,jerome,jerom
1,jesse,jes
1,jesse,jese
1,jesse,jesee
1,jesse,jesey
1,jesse,jesie
1,jesse,jess
1,jesse,jessa
1,jesse,jessee
1,jesse,jessey
1,jesse,jessi
1,jesse,jessie
1,jesse,jessy
1,jesus,jesuss
1,jex,saintjex
1,joachim,joachin
1,joachim,joaquin
1,job,jobe
1,jody,jodie
1,joel,joal
1,joel,joell
1,johann,johan
1,johann,johon
1,johannes,johanas
1,johannes,johanes
1,johannes,johannas
1,john,captjohn
1,john,jac
1,john,jack
1,john,jahn
1,john,jehn
1,john,jhn
1,john,jhon
1,john,jn
1,john,jno
1,john,jnojr
1,john,jock
1,john,johm
1,john,johnc
1,john,johne
1,john,johney
1,john,johnie
1,john,johnjr
1,john,johnn
1,john,johnnd
1,john,johnney
1,john,johnnie
1,john,johnny
1,john,johnrd
1,john,johns
1,john,johnsr
1,john,johny
1,john,jon
1,john,jonn
1,john,jonnie
1,john,jonny
1,john,saintjohn
1,john,stjohn
1,jonah,jona
1,jonah,jonas
1,jonah,jonassr
1,jonathan,johathan
1,jonathan,johnathan
1,jonathan,johnathen
1,jonathan,johnathon
1,jonathan,johnithan
1,jonathan,johnothan
1,jonathan,jonathen
1,jonathan,jonathon
1,jonathan,jonethan
1,jonathan,jonithan
1,jonathan,jonothan
1,jordan,jerdon
1,jordan,jorden
1,jordan,jordon
1,jordan,jourdan
1,jordan,jourden
1,jose,josejesus
1,jose,josew
1,joseph,jaseph
1,joseph,jo
1,joseph,joe
1,joseph,joeph
1,joseph,joeseph
1,joseph,joesph
1,joseph,jos
1,joseph,josaph
1,joseph,josef
1,joseph,josep
1,joseph,josepf
1,joseph,josephe
1,joseph,josephfathr
1,joseph,josephine
1,joseph,josey
1,joseph,josheph
1,joseph,josie
1,joseph,josiph
1,joseph,josoph
1,joseph,jospeh
1,joseph,josph
1,joseph,jrs
1,joseph,saintjoseph
1,joseph,stjoseph
1,joshua,jashua
1,joshua,josh
1,joshua,joshaway
1,joshua,joshuay
1,joshua,josua
1,joshua,josuah
1,josiah,josias
1,julian,jul
1,julian,jule
1,julian,jules
1,julian,julia
1,julian,julien
1,julian,julies
1,julian,july
1,julian,stjulian
1,julian,stjulien
1,julius,juleus
1,julius,julias
1,julius,julio
1,julius,julious
1,julius,julis
1,julius,juluis
1,julius,julus
1,julius,stjulius
1,junius,junious
1,juste,stjuste
1,justin,gustin
1,justin,jus
1,kenneth,keneth
1,kenneth,kenny
1,kirby,kerby
1,klaus,claus
1,klaus,clause
1,klaus,klaas
1,knut,knud
1,knut,knudt
1,knut,knute
1,knut,nute
1,laban,laben
1,laban,labon
1,lacy,lacey
1,lafayette,fayett
1,lafayette,fayette
1,lafayette,lafaett
1,lafayette,lafaette
1,lafayette,lafayet
1,lafayette,lafayett
1,lafayette,lafe
1,lafayette,lafeyette
1,lafayette,lafyett
1,lafayette,lafyette
1,lafayette,layfaett
1,lafayette,layfaette
1,lafayette,layfayett
1,lafayette,layfayette
1,lafayette,layfette
1,landon,landen
1,langford,lang
1,laura,lora
1,laverne,lavern
1,lawrence,larance
1,lawrence,larence
1,lawrence,larrence
1,lawrence,larry
1,lawrence,lary
1,lawrence,laurance
1,lawrence,laurence
1,lawrence,laurens
1,lawrence,law
1,lawrence,lawerence
1,lawrence,lorance
1,lawrence,lorence
1,lawson,lauson
1,leah,lea
1,leander,leeander
1,ledger,stledger
1,lee,leelui
1,lemuel,lamuel
1,lemuel,lem
1,lemuel,lemiel
1,lemuel,lemual
1,lemuel,lemul
1,leon,leona
1,leon,leone
1,leon,leonrev
1,leon,stleon
1,leonard,leanard
1,leonard,leanord
1,leonard,len
1,leonard,lenard
1,leonard,lenn
1,leonard,lennard
1,leonard,lennie
1,leonard,lenny
1,leonard,lenoard
1,leonard,lenord
1,leonard,leny
1,leonard,leo
1,leonhard,leonhardt
1,leonidas,leonadas
1,leonidas,leonadus
1,leonidas,leonides
1,leonidas,leonidus
1,leopold,leapold
1,leopold,lepold
1,leroy,laroy
1,leroy,leeroy
1,leslie,lesley
1,leslie,lesly
1,leslie,lesslie
1,leung,leungchin
1,lewalte,saintlewalte
1,lewis,ii
1,lewis,leuis
1,lewis,lew
1,lewis,lewes
1,lewis,lewey
1,lewis,lewie
1,lewis,lewy
1,lewis,lois
1,lewis,loo
1,lewis,lou
1,lewis,loue
1,lewis,louey
1,lewis,loui
1,lewis,louie
1,lewis,louis
1,lewis,louisc
1,lewis,louise
1,lewis,louismw
1,lewis,louiss
1,lewis,lous
1,lewis,lowis
1,lewis,lu
1,lewis,lue
1,lewis,luey
1,lewis,luie
1,lewis,luis
1,lewis,saintlouis
1,lewis,stlouis
1,lewis,stlue
1,lezer,stlezer
1,lincoln,lincon
1,lindsay,lindsy
1,lindsay,linsey
1,lindsay,linsy
1,lindsay,linzy
1,linus,linas
1,livy,livi
1,lloyd,lloid
1,lloyd,loid
1,lloyd,loyd
1,lloyd,loyed
1,llywelyn,lewellen
1,llywelyn,lewellyn
1,llywelyn,lewuellen
1,llywelyn,lewuellin
1,llywelyn,lewyallen
1,llywelyn,lewyelen
1,llywelyn,lewyelin
1,llywelyn,lewyellan
1,llywelyn,lewyellen
1,llywelyn,lewylin
1,llywelyn,lewyllan
1,llywelyn,lewyllen
1,llywelyn,lewyllin
1,llywelyn,lewyllyn
1,llywelyn,lewylyn
1,llywelyn,lhewlyn
1,llywelyn,llewellyn
1,llywelyn,llewelyn
1,llywelyn,luellen
1,loggen,stloggen
1,loren,laurin
1,loren,loran
1,loren,lorin
1,lorenzo,loranza
1,lorenzo,loranzo
1,lorenzo,lorenso
1,lorenzo,lorentz
1,lorenzo,lorenz
1,lorenzo,lorenza
1,lorenzo,lorenze
1,lorraine,lorain
1,lot,lott
1,lovell,stlovell
1,lucas,lucus
1,lucian,lucien
1,lucian,lucion
1,lucius,lucious
1,lucius,lucuis
1,lucius,lucy
1,ludwig,lud
1,luke,stluke
1,luther,luthur
1,lyman,limon
1,lyndon,lindon
1,madison,maddison
1,malachi,malichi
1,malcolm,malcom
1,malcolm,malcomb
1,malcolm,malcum
1,manasseh,manassa
1,manuel,manoel
1,manuel,manual
1,manuel,manul
1,manus,minus
1,marcellus,marcellas
1,marcellus,marcelus
1,marcellus,marsellus
1,marcus,marc
1,marcus,marcos
1,marcus,marke
1,marcus,markus
1,marcus,stmarcus
1,marion,marian
1,marion,marien
1,marion,marrion
1,mark,stmark
1,marlon,marlin
1,marquis,marques
1,marshall,a  s
1,marshall,abram
1,marshall,ashbury
1,marshall,b  a
1,marshall,b  f
1,marshall,c  p
1,marshall,dn
1,marshall,dock
1,marshall,edgar
1,marshall,gard
1,marshall,gerone
1,marshall,i  i
1,marshall,j  e
1,marshall,j  q
1,marshall,key
1,marshall,laft
1,marshall,lainar
1,marshall,lane
1,marshall,lee
1,marshall,marshal
1,marshall,marshel
1,marshall,marshell
1,marshall,mcd
1,marshall,nay
1,marshall,ney
1,marshall,s  h
1,marshall,s  s
1,marshall,s  t
1,marshall,v  l
1,marshall,woodruff
1,martial,marcial
1,martin,mart
1,martin,martain
1,martin,marten
1,martin,marthin
1,martin,martie
1,martin,marton
1,martin,marty
1,martin,martyn
1,martin,stmartin
1,marvin,marven
1,mary,stmary
1,mathias,mathais
1,mathias,matheas
1,mathias,mathes
1,mathias,mathies
1,mathias,mathis
1,mathias,mathius
1,mathias,matias
1,mathias,matthias
1,mathias,mattias
1,mathias,methias
1,mathue,stmathue
1,matilda,mattie
1,matthew,mat
1,matthew,math
1,matthew,mathew
1,matthew,mathews
1,matthew,mathiew
1,matthew,matt
1,matthew,matthews
1,matthew,mayhew
1,matthew,stmathew
1,matthew,stmatthew
1,maurice,maury
1,maurice,morice
1,maurice,morrice
1,maurice,stmaurice
1,maximilian,max
1,maximilian,maxey
1,maximilian,maxie
1,maximilian,maxime
1,maximilian,maximillian
1,maximilian,maximo
1,maximilian,maxmillian
1,meade,mead
1,melchior,melchor
1,melville,melvil
1,melville,melvill
1,melvin,malvin
1,melvin,mel
1,melvin,melven
1,melvin,melvine
1,meredith,merideth
1,meredith,meridith
1,merle,merleb
1,mervyn,mervin
1,micaiah,micajah
1,michael,machael
1,michael,mic
1,michael,micael
1,michael,mich
1,michael,micha
1,michael,michaiel
1,michael,michail
1,michael,michal
1,michael,michale
1,michael,michall
1,michael,micheal
1,michael,michel
1,michael,michell
1,michael,michial
1,michael,michiel
1,michael,michl
1,michael,michle
1,michael,michul
1,michael,mick
1,michael,mickael
1,michael,mickel
1,michael,micle
1,michael,mik
1,michael,mikael
1,michael,mike
1,michael,mikel
1,michael,mikle
1,millard,milard
1,millard,millerd
1,millard,milliard
1,milton,melton
1,milton,milt
1,milton,milten
1,minor,miner
1,mitchell,mitch
1,mitchell,mitchael
1,mitchell,mitchel
1,monroe,monro
1,monroe,monrow
1,monroe,munro
1,monroe,munroe
1,monroe,munrow
1,montgomery,mont
1,mordecai,mordica
1,morris,moris
1,morris,morriss
1,morrison,morison
1,mortimer,mort
1,mortimer,mortimor
1,mortimer,mortimore
1,morton,mortin
1,moses,mases
1,moses,mose
1,moses,mosses
1,murdoch,murdock
1,murray,murry
1,myron,miron
1,myron,myran
1,nahum,naham
1,napoleon,napolean
1,napoleon,napolian
1,napoleon,napolion
1,napoleon,nepoleon
1,napoleon,nepolian
1,narcissus,narcisse
1,nathan,nathen
1,nathan,nathon
1,nathaniel,nat
1,nathaniel,nate
1,nathaniel,nath
1,nathaniel,nathanael
1,nathaniel,nathanal
1,nathaniel,nathanel
1,nathaniel,nathanial
1,nathaniel,nathanil
1,nathaniel,nathanl
1,nathaniel,nathanuel
1,nathaniel,nathl
1,nathaniel,natt
1,nathaniel,nattie
1,nehemiah,nemiah
1,neil,neal
1,neil,neel
1,neil,neill
1,neil,niel
1,nels,neils
1,nels,nelse
1,nels,niels
1,newton,neuton
1,newton,newt
1,newton,newten
1,newton,nuton
1,nicholas,nic
1,nicholas,nich
1,nicholas,nichlas
1,nicholas,nichlos
1,nicholas,nichol
1,nicholas,nicholaus
1,nicholas,nicholes
1,nicholas,nicholis
1,nicholas,nicholos
1,nicholas,nichols
1,nicholas,nicholus
1,nicholas,nick
1,nicholas,nicklas
1,nicholas,nicklaus
1,nicholas,nicklos
1,nicholas,nickolas
1,nicholas,nickolaus
1,nicholas,niclaus
1,nicholas,nicolas
1,nicholas,nicolaus
1,nicholas,nicolus
1,nils,niles
1,noah,noa
1,noah,noe
1,nolan,noland
1,norman,normon
1,nutton,nuttn
1,obadiah,obe
1,obadiah,obediah
1,obadiah,obid
1,obadiah,obidiah
1,obadiah,obie
1,octavius,octave
1,octavius,octavus
1,olaf,olef
1,olaf,olif
1,olaf,olof
1,olaf,oloff
1,olaf,oluf
1,old,oldsam
1,oliver,olaver
1,oliver,olever
1,oliver,olie
1,oliver,olivar
1,oliver,olive
1,oliver,olivier
1,oliver,olley
1,oliver,ollie
1,oliver,olliver
1,oliver,olly
1,oliver,olover
1,oliver,oly
1,orestes,orestus
1,orlando,olando
1,orlando,orland
1,orlando,orlanda
1,orlando,orlander
1,orrin,orin
1,orrin,oron
1,orrin,orren
1,orson,orison
1,orson,orrison
1,orville,orval
1,orville,orvel
1,orville,orvil
1,orville,orvill
1,oscar,ausker
1,oscar,ocar
1,oscar,osca
1,oscar,oscer
1,oscar,oschar
1,oscar,oscor
1,oscar,oscur
1,oscar,osgar
1,oscar,oska
1,oscar,oskar
1,oscar,osker
1,otis,otes
1,otis,ottis
1,otis,otus
1,otto,otho
1,otto,oto
1,otto,ott
1,otto,otta
1,otto,ottie
1,otto,ottoe
1,ovid,ovide
1,owen,owin
1,paris,parris
1,parker,park
1,pascal,paschal
1,pascal,pasqual
1,patrick,pat
1,patrick,paterick
1,patrick,patk
1,patrick,patr
1,patrick,patric
1,patrick,patrich
1,patrick,patrik
1,patrick,patrk
1,patrick,pats
1,patrick,patsey
1,patrick,patsy
1,patrick,patt
1,patrick,pattrick
1,patrick,stpatrick
1,paul,pall
1,paul,saintpaul
1,paul,stpaul
1,paulino,paulin
1,pearl,pearley
1,pearl,pearly
1,pearl,perl
1,pearl,purley
1,percy,percey
1,percy,percie
1,percy,persey
1,percy,persy
1,pere,stpere
1,peree,stperee
1,perry,perrey
1,perry,perrie
1,perry,pery
1,peter,pater
1,peter,peater
1,peter,peder
1,peter,peeter
1,peter,pete
1,peter,petre
1,peter,petter
1,peter,pier
1,peter,pieter
1,peter,stpeeter
1,peter,stpeter
1,peyton,payton
1,philander,filander
1,philip,fill
1,philip,phil
1,philip,philep
1,philip,philiph
1,philip,philipp
1,philip,philips
1,philip,phill
1,philip,phillip
1,philip,phillipp
1,philip,phillop
1,philip,philop
1,philip,philup
1,phineas,finus
1,phineas,phineus
1,phineas,phinias
1,pierre,stpierre
1,piet,pietjr
1,pinckney,pinkny
1,pleasant,pleas
1,pleasant,pleasent
1,pleasant,ples
1,pleasant,plesant
1,pliny,pliney
1,poeter,peter
1,pompey,pomp
1,pompey,pompy
1,prentice,prentiss
1,presley,presly
1,presley,press
1,presley,pressley
1,presley,pressly
1,proville,stproville
1,pubian,stpubian
1,quentin,quinton
1,quincy,quin
1,quincy,quince
1,raleigh,rollie
1,ralph,ralf
1,randall,randal
1,randall,randle
1,randolph,randol
1,randolph,randolf
1,raphael,rafael
1,raphael,rafe
1,raphael,rafel
1,raphael,raphel
1,raymond,ramon
1,raymond,ramond
1,raymond,ray
1,raymond,raymon
1,reece,rees
1,reed,reid
1,reuben,reuban
1,reuben,reubin
1,reuben,rheuben
1,reuben,rheubin
1,reuben,rhuben
1,reuben,ruban
1,reuben,rube
1,reuben,ruben
1,reuben,rubin
1,reuben,rueben
1,reuben,ruebin
1,reuel,ruel
1,rexford,rex
1,richard,dick
1,richard,dickey
1,richard,ricard
1,richard,ricd
1,richard,rich
1,richard,richart
1,richard,richd
1,richard,richerd
1,richard,richie
1,richard,rick
1,richard,ritchard
1,riley,reily
1,riley,rily
1,riley,ryley
1,robert,bob
1,robert,bobbie
1,robert,bobby
1,robert,rbert
1,robert,rbt
1,robert,rob
1,robert,robart
1,robert,robb
1,robert,robbert
1,robert,robbie
1,robert,rober
1,robert,roberts
1,robert,robertx
1,robert,robet
1,robert,robie
1,robert,robrt
1,robert,robt
1,robert,roby
1,roderick,roderic
1,roderick,rodrick
1,roger,rodger
1,roger,rogers
1,roland,rolan
1,roland,rolen
1,roland,rolla
1,roland,rolland
1,roland,rollen
1,roland,rolley
1,roland,rolly
1,roland,rowland
1,romulus,romulo
1,ronald,ron
1,roscoe,rosco
1,roy,roymw
1,roy,ry
1,roy,saintroy
1,roya,rya
1,rudolph,rodolph
1,rudolph,rodolphus
1,rudolph,rud
1,rudolph,rudolf
1,rudolph,rudolp
1,rudolph,rudy
1,rufus,rufas
1,rufus,ruff
1,rufus,ruffus
1,rufus,ruphus
1,rupert,rubert
1,russell,rus
1,russell,rusel
1,russell,rusell
1,russell,russ
1,russell,russel
1,russell,russle
1,salvador,stsalvador
1,samuel,sam
1,samuel,samd
1,samuel,same
1,samuel,samel
1,samuel,sameul
1,samuel,samey
1,samuel,samie
1,samuel,samiel
1,samuel,samil
1,samuel,saml
1,samuel,sammie
1,samuel,sammuel
1,samuel,sammy
1,samuel,samual
1,samuel,samuell
1,samuel,samuil
1,samuel,samul
1,samuel,samule
1,samuel,samy
1,samuel,sanuel
1,samuel,simuel
1,samuel,sml
1,sanford,sandford
1,sanford,sandy
1,sanford,santford
1,saul,sauel
1,scott,scot
1,seaborn,seabron
1,seaborn,seborn
1,seaborn,seburn
1,sebastian,bastian
1,sebastian,sabastian
1,sebastian,sebastin
1,sebastian,sebastion
1,seymour,semore
1,seymour,semour
1,seymour,seymor
1,seymour,seymore
1,shadrach,shack
1,shadrach,shad
1,shadrach,shade
1,shadrach,shadrack
1,shadrach,shadric
1,shadrach,shadrick
1,shadrach,shed
1,shadrach,shedric
1,shadrach,shedrick
1,shepherd,stshepherd
1,sheridan,sheriden
1,sidney,sydna
1,silas,si
1,silas,siles
1,silas,silus
1,silas,sylus
1,silvanus,sylvanis
1,silvanus,sylvanus
1,silvanus,sylvenus
1,simeon,simion
1,simon,sim
1,simon,siman
1,simon,simen
1,simon,simons
1,simon,symon
1,simpson,simson
1,solomon,salmon
1,solomon,saloman
1,solomon,salomon
1,solomon,solaman
1,solomon,solamon
1,solomon,soleman
1,solomon,solemon
1,solomon,soliman
1,solomon,solimon
1,solomon,sollomon
1,solomon,solmon
1,solomon,solom
1,solomon,soloman
1,solomon,solomen
1,solon,solan
1,solon,solen
1,stanislaus,stanislas
1,stanley,stan
1,stanley,stanly
1,stephen,sephen
1,stephen,steaphen
1,stephen,steaven
1,stephen,stepen
1,stephen,steph
1,stephen,stephan
1,stephen,stephens
1,stephen,stephin
1,stephen,stephn
1,stephen,stevan
1,stephen,steve
1,stephen,steven
1,stephen,stevens
1,stephen,ststephen
1,sterling,stirling
1,stewart,steward
1,stewart,stuard
1,stewart,stuart
1,sullivan,sulivan
1,susan,sue
1,sven,swen
1,sydney,cidney
1,sydney,sid
1,sydney,sidny
1,sydney,sydny
1,sylvester,selvester
1,sylvester,silvester
1,sylvester,sylvesta
1,sylvester,sylvestor
1,taylor,tailor
1,taylor,tayler
1,terence,terrance
1,terence,terrence
1,terence,terry
1,terrence,terance
1,thaddeus,thad
1,thaddeus,thaddius
1,thaddeus,thadeous
1,thaddeus,thadeus
1,thaddeus,thadious
1,thaddeus,thadius
1,thaddeus,thadus
1,theobald,theobold
1,theodore,ted
1,theodore,teddy
1,theodore,teodore
1,theodore,teodoro
1,theodore,the
1,theodore,theador
1,theodore,theadore
1,theodore,thedore
1,theodore,theo
1,theodore,theod
1,theodore,theodor
1,theodore,theodora
1,theodore,theordore
1,theodore,thodore
1,theophilus,theophelus
1,theophilus,theophile
1,theophilus,theopholis
1,theophilus,theopholus
1,theophilus,theopilus
1,theophilus,theopolis
1,theresa,tracey
1,thomas,th
1,thomas,thmas
1,thomas,tho
1,thomas,thom
1,thomas,thoma
1,thomas,thomes
1,thomas,thomis
1,thomas,thommas
1,thomas,thomos
1,thomas,thoms
1,thomas,thonas
1,thomas,thos
1,thomas,ths
1,thomas,tom
1,thomas,tomas
1,thomas,tomey
1,thomas,tomie
1,thomas,tommas
1,thomas,tommie
1,thomas,tommy
1,thomas,tomy
1,thompson,tompson
1,thornton,thorton
1,tillman,tilghman
1,tillman,tilman
1,tillman,tilmon
1,timothy,thimothy
1,timothy,thimoty
1,timothy,tim
1,timothy,timathy
1,timothy,timithy
1,timothy,timothey
1,tobias,tobe
1,tobias,tobie
1,tobias,toby
1,ulrich,ulrick
1,ulysses,ulises
1,ulysses,ulisis
1,ulysses,ulisses
1,ulysses,ulissis
1,ulysses,ulissus
1,ulysses,ulisus
1,ulysses,ulyses
1,ulysses,ulysess
1,ulysses,ulysis
1,ulysses,ulysse
1,ulysses,ulyssis
1,ulysses,ulyssus
1,ulysses,ulysus
1,uriah,urial
1,uriah,urias
1,valentine,val
1,valentine,valantine
1,valentine,valentin
1,valentine,valintine
1,valentine,volentine
1,vernon,vern
1,victor,stvictor
1,victor,vick
1,victor,victorin
1,viles,stviles
1,ville,stville
1,vincent,stvincent
1,vincent,vicente
1,vincent,vince
1,vincent,vincen
1,vincent,vincenz
1,virgil,vergil
1,virgil,virgal
1,virgil,virgel
1,virgil,virgie
1,vrain,stvrain
1,wade,waddy
1,wade,waid
1,wallace,walace
1,wallace,walice
1,wallace,wallas
1,wallace,walles
1,wallace,wallice
1,wallace,wallis
1,walter,walley
1,walter,wallie
1,walter,wally
1,walter,walt
1,walter,waltar
1,walter,walterrev
1,walter,walters
1,walter,walther
1,walter,waltor
1,warren,waren
1,warren,warran
1,warren,warrin
1,warren,worren
1,washington,wash
1,washington,washing
1,washington,washs
1,wayne,wane
1,webster,web
1,webster,webb
1,welcome,welcom
1,weldon,weldonm
1,wellington,wellingtons
1,wenzel,wencil
1,wesley,wes
1,wesley,wesleyjr
1,wesley,weslie
1,wesley,wesly
1,wesley,wess
1,wesley,wessley
1,wesley,wessly
1,wesley,westley
1,wesley,westly
1,wesley,wisley
1,wilbur,wilber
1,wilbur,wilbor
1,wilbur,wilburn
1,wilbur,wilburt
1,wilbur,willber
1,wiley,wyley
1,wiley,wyly
1,wilhelm,wilham
1,wilhelm,willhelm
1,willard,wilard
1,willard,williard
1,william,bill
1,william,billey
1,william,billie
1,william,billy
1,william,md
1,william,wil
1,william,wilh
1,william,wiliam
1,william,wilie
1,william,will
1,william,willa
1,william,willaim
1,william,willam
1,william,wille
1,william,willem
1,william,willey
1,william,willi
1,william,willia
1,william,williams
1,william,willian
1,william,willie
1,william,willilam
